id,rule_id,rule_slug_name,feature_name,feature_slug_name,is_active,created_at,updated_at,description,feature_type,is_production
9172d3b2-a2a9-44ae-a03d-b1532f988871,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,count unique month paid since latest delinquency 2y,count_unique_month_paid_since_latest_delinquency_2y,true,2021-01-27 10:22,2021-01-27 10:22,"Count of unique months with no late paid contract since last delinquency in the past 2 years. -99 if never late, and -98 if no new contracts since latest delinquency.",INTEGER,true
8dce3d83-560c-4a38-aff1-936db1b82396,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,last six months debit to credit turnover,last_six_months_debit_to_credit_turnover,false,2019-09-26 17:41,2020-07-14 14:21,,FLOAT,true
b92a68ed-3193-4cd4-b45d-a789d101d61a,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,number of applicant name match 1m,number_of_applicant_name_match_1m,true,2019-12-13 04:23,2020-07-14 14:21,Number of bank mutation row with name of applicant in the last 1 month,INTEGER,true
24d5d924-a704-4eba-84cc-1d887a04a9e8,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,number of applicant name match 3m,number_of_applicant_name_match_3m,true,2019-12-13 04:23,2020-07-14 14:21,Number of bank mutation row with name of applicant in the last 3 month,INTEGER,true
10224c38-2784-4b0f-8060-6e5db99198cf,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,max amount applicant name match 3m,max_amount_applicant_name_match_3m,true,2019-12-13 04:23,2020-07-14 14:21,Max amount of transfer with name of applicant in the last 3 months,FLOAT,true
0cd5a9db-bd8b-4c2a-91ef-760cc0c341c6,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,max salary only label 3m,max_salary_only_label_3m,true,2019-12-13 04:23,2020-07-14 14:21,Maximum salary labeled bank mutation credits from 3 months before submitDate until submitDate + 3 days,FLOAT,true
b1eb9c63-a960-45fe-bbba-7263ab525982,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,number of company match label 1m,number_of_company_match_label_1m,true,2019-12-27 10:32,2020-07-14 14:21,Number of company match labeled bank mutation credits from 1 months before submitDate until submitDate + 3 days,INTEGER,true
3b2b214b-a63c-45e1-876e-6515fac08495,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,number of company match label 3m,number_of_company_match_label_3m,true,2019-12-27 10:32,2020-07-14 14:21,Number of company match labeled bank mutation credits from 3 months before submitDate until submitDate + 3 days,INTEGER,true
f80d47d8-39b4-4bf4-8cae-26e378a09560,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,max company match label 3m,max_company_match_label_3m,true,2019-12-27 10:32,2020-07-14 14:21,Maximum salary of company match labeled bank mutation credits from 3 months before submitDate until submitDate + 3 days,FLOAT,true
9821f1f2-c743-47d2-b5a1-62a14d570b5f,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,number of clear salary match label 1m,number_of_clear_salary_match_label_1m,true,2019-12-27 10:32,2020-07-14 14:21,Count of bank mutation with description clearly indicating salary (Salary/Gaji/Payrol) from 1 months before submitDate until submitDate + 3 days,INTEGER,true
6713ae6f-a441-4be3-a9b8-d3bcccf9aad8,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,number of clear salary match label 3m,number_of_clear_salary_match_label_3m,true,2019-12-27 10:32,2020-07-14 14:21,Count of bank mutation with description clearly indicating salary (Salary/Gaji/Payrol) from 3 months before submitDate until submitDate + 3 days,INTEGER,true
1f73afb8-e880-4ff9-a737-6f137ae9484a,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,max clear salary match label 3m,max_clear_salary_match_label_3m,true,2019-12-27 10:32,2020-07-14 14:21,Maximum amount received from bank mutation with description clearly indicating salary (Salary/Gaji/Payrol) within1 month from submit date,FLOAT,true
12f4719e-c225-4103-a813-a04ddc59ad00,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,number of pattern salary match label 1m,number_of_pattern_salary_match_label_1m,true,2019-12-27 10:32,2020-07-14 14:21,Count of bank mutation with description containing pattern for salary (e.g. KR OTOMATIS) from 1 months before submitDate until submitDate + 3 days,INTEGER,true
cd7e82fa-b13f-4d8e-9a13-04379240c510,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,number of pattern salary match label 3m,number_of_pattern_salary_match_label_3m,true,2019-12-27 10:32,2020-07-14 14:21,Count of bank mutation with description containing pattern for salary (e.g. KR OTOMATIS) from 3 months before submitDate until submitDate + 3 days,INTEGER,true
a8e7ad9e-390c-4778-b9ac-5cfb2041c2bc,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,max pattern salary match 3m,max_pattern_salary_match_3m,true,2019-12-27 10:32,2020-07-14 14:21,Maximum amount received from bank mutation with description containing pattern for salary (e.g. KR OTOMATIS) within1 month from submit date,FLOAT,true
90fdeb79-093c-4d05-874d-2922866184fb,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,number of salary only label 3m,number_of_salary_only_label_3m,true,2019-12-27 10:32,2020-07-14 14:21,Number of salary labeled bank mutation credits from 3 months before submit date,FLOAT,true
700c94c3-fcce-45a7-9392-edb31ebd990d,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,is bank mutation,is_bank_mutation,true,2019-12-27 10:32,2020-07-14 14:21,Flag to indicate whether applicant is in the BANK_MUTATION customer segment,INTEGER,true
9955ed53-5f19-4c06-b92c-b61e51889274,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,average balance 90d,average_balance_90d,true,2019-12-27 10:32,2020-07-14 14:21,Average balance of bank transactions in the last 90 days,FLOAT,true
d100fdd9-a167-4a3c-a9ec-54dc3295a554,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,lifestyle spending count 1m,lifestyle_spending_count_1m,false,2020-01-23 08:33,2020-07-14 14:21,Count of bank mutation with description indicating a lifestyle purchase,INTEGER,true
5c2fa8d2-2c54-4d9f-b649-f3de49ea2911,8e397203-5c68-4e0c-9908-ab31fd456485,HandphoneDataRule,number of missed call in 30 days,number_of_missed_call_in_30_days,false,2019-09-26 17:41,2020-07-14 14:21,,INTEGER,true
91b08778-fbf1-4d2a-b945-3cdb3591470b,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences ecommerce 060d,izi_mobile_phone_number_interest_preferences_ecommerce_060d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in ecommerce category on 60 days window period,INTEGER,true
c60486d8-698b-4cfb-8981-9c119fb2b93b,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences ecommerce 090d,izi_mobile_phone_number_interest_preferences_ecommerce_090d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in ecommerce category on 90 days window period,INTEGER,true
1c4b36f3-418b-4091-9650-ca79e2eeca70,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences lifestyle 090d,izi_mobile_phone_number_interest_preferences_lifestyle_090d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in lifestyle category on 90 days window period,INTEGER,true
2985868d-e504-4324-a099-aaf2b5213fff,273dd24a-afec-4caa-ba05-9dfa5c23f409,LendingFacilitiesRule,application to payment ratio,application_to_payment_ratio,false,2019-09-26 17:41,2020-07-14 14:22,,FLOAT,true
fc66630b-4c56-42f7-9eb3-a85f52d8ed06,ceda22e6-28f8-41f3-b4bf-69941eaae977,OtherAlternativesRule,number of rejected loan in one month,number_of_rejected_loan_in_one_month,false,2019-09-26 17:41,2020-07-14 14:22,"how many ""context"" data the application that got labeled as ""REJECT"" within one month.",INTEGER,true
bb1ba4d3-a557-471a-9d2e-0477aeac4a68,cc7373d9-d028-44bc-b508-5f3119a08cca,BpjsRule,last payment receive in days,last_payment_receive_in_days,true,2019-12-13 04:23,2020-08-19 04:01,Days from submit date to latest BPJS payment,INTEGER,true
7c625613-5d7e-4936-b3f5-3b5289784052,56631c22-e3d4-489b-bf75-967622d2e839,DeviceRule,count tampered device,count_tampered_device,true,2021-01-27 10:22,2021-01-27 10:22,Count of tampered devices connected to user,INTEGER,true
44bf3d0e-d95e-441d-a4af-eafa7d54e7e9,56631c22-e3d4-489b-bf75-967622d2e839,DeviceRule,count attestation basic integrity,count_attestation_basic_integrity,true,2021-01-27 10:22,2021-01-27 10:22,Count device with attestation_basic_integrity false,INTEGER,true
595d07a2-3086-43dd-962a-b32ca40bdfde,56631c22-e3d4-489b-bf75-967622d2e839,DeviceRule,count attestation cts profile not match,count_attestation_cts_profile_not_match,true,2021-01-27 10:22,2021-01-27 10:22,Count device with attestation CTS Profile Not Match,INTEGER,true
fe3689cb-ffc4-48e8-a57c-2a24d8279728,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number top up behaviors topup 30 60 min,izi_mobile_phone_number_top_up_behaviors_topup_30_60_min,false,2019-12-10 12:13,2020-04-06 11:06,,INTEGER,true
ca709059-cb1e-4b0a-a9a6-29d3f2287034,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number top up behaviors topup 60 90 avg,izi_mobile_phone_number_top_up_behaviors_topup_60_90_avg,false,2019-12-10 12:13,2020-04-06 11:06,,INTEGER,true
f4fbb157-bf35-49ce-8f63-34d4bfdec1cc,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number top up behaviors topup 90 180 times,izi_mobile_phone_number_top_up_behaviors_topup_90_180_times,false,2019-12-10 12:13,2020-04-06 11:06,,INTEGER,true
7ba83ca6-5bdf-4245-be60-0436fbb49423,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number top up behaviors topup 90 180 max,izi_mobile_phone_number_top_up_behaviors_topup_90_180_max,false,2019-12-10 12:13,2020-04-06 11:06,,INTEGER,true
66a20ed3-980d-4c8d-b339-7d40e57be9ad,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number top up behaviors topup 90 180 min,izi_mobile_phone_number_top_up_behaviors_topup_90_180_min,false,2019-12-10 12:13,2020-04-06 11:06,,INTEGER,true
cffcab00-71a7-4410-ab1f-d5136b42eb0e,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,number of new loan in one month,number_of_new_loan_in_one_month,false,2019-09-26 17:41,2020-07-14 14:21,The function will score the application for a new loan exists in the last month. The limit is a dictionary which will be used to setup the limit of how many loan is created.,INTEGER,true
25f700b4-51e7-4964-8828-086d4e369674,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,lifestyle spending amount 1m,lifestyle_spending_amount_1m,false,2020-01-23 08:33,2020-07-14 14:21,Amount of spending from bank mutation indicating a lifestyle purchase,FLOAT,true
246072c1-17f3-40cc-b0a5-04ec01c0457a,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,bank account name match ratio,bank_account_name_match_ratio,true,2020-01-23 08:33,2020-07-14 14:21,Token set ratio from fuzzywuzzy on applicant name at Bank Account and application's applicant name.,INTEGER,true
dbc3b066-02f7-42b5-958f-530618b546ac,fa9eec78-25d5-4b1a-9a8a-bf1be224d271,BankAccountRule,bank account name match distance,bank_account_name_match_distance,true,2020-01-23 08:33,2020-07-14 14:21,Distance from Levenshtein on applicant name at Bank Account and application's applicant name.,INTEGER,true
17857d70-c3eb-4ef5-a5c1-5ac45c0eaaff,cc7373d9-d028-44bc-b508-5f3119a08cca,BpjsRule,applicant name match ratio,applicant_name_match_ratio,true,2019-12-13 04:23,2020-07-14 14:21,Token set ratio from fuzzywuzzy on BPJS profile real name and application's applicant name.,INTEGER,true
db8a2ab3-7cf0-4665-b8c9-d6012a0d7bd2,cc7373d9-d028-44bc-b508-5f3119a08cca,BpjsRule,max company name match ratio,max_company_name_match_ratio,true,2019-12-13 04:23,2020-07-14 14:21,Max token set ratio from fuzzywuzzy between name and company.,INTEGER,true
ad994877-cb66-4e64-b02e-b2f327f36185,cc7373d9-d028-44bc-b508-5f3119a08cca,BpjsRule,applicant name match distance,applicant_name_match_distance,true,2020-01-23 08:33,2020-07-14 14:21,Levenstein distanct of BPJS name with Applicant name,INTEGER,true
3e875cd4-b588-4ca1-9064-83d94a51e3cc,3a062ec8-fd82-42e4-9304-b1c23175ff8b,DemographicRule,education,education,true,2019-09-26 17:41,2020-07-14 14:21,Latest education declared by the user (SD/SMP/SMA/D3/S1/S2/S3),STRING,true
cdb3a52b-af6f-4958-b375-0fd8e173108a,3a062ec8-fd82-42e4-9304-b1c23175ff8b,DemographicRule,employment status,employment_status,true,2019-09-26 17:41,2020-07-14 14:21,Return applicant's declaration about their employment status,STRING,true
83434dcc-1bd2-4837-a56d-181b7dddbe1f,3a062ec8-fd82-42e4-9304-b1c23175ff8b,DemographicRule,home ownership,home_ownership,false,2019-09-26 17:41,2020-07-14 14:21,,STRING,true
ec15988e-a424-48e4-8c01-a0e927b4d738,3a062ec8-fd82-42e4-9304-b1c23175ff8b,DemographicRule,length of employment,length_of_employment,true,2019-09-26 17:41,2020-07-14 14:21,Applicant's length of employment with current employer,INTEGER,true
5f58bbe9-9582-40c0-95e1-abaad0f56e05,3a062ec8-fd82-42e4-9304-b1c23175ff8b,DemographicRule,number of dependants,number_of_dependants,false,2019-09-26 17:41,2020-07-14 14:21,Applicant's number of dependants,INTEGER,true
06de3b0a-5f93-4aec-89bb-3fcaa3f67997,3a062ec8-fd82-42e4-9304-b1c23175ff8b,DemographicRule,office location,office_location,true,2019-09-26 17:41,2020-07-14 14:21,Verified Current Company Address City,STRING,true
f9a7d3eb-affe-402b-a874-f7f2a1565d42,3a062ec8-fd82-42e4-9304-b1c23175ff8b,DemographicRule,question of other loan,question_of_other_loan,true,2019-09-26 17:41,2020-07-14 14:21,Question of other loan at application form (Yes/No),STRING,true
10170a78-c203-4ae1-8d6f-f20566463943,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences ecommerce 270d,izi_mobile_phone_number_interest_preferences_ecommerce_270d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in ecommerce category on 270 days window period,INTEGER,true
93c49538-830a-4ed8-93bd-4e590b5db2ff,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences game 060d,izi_mobile_phone_number_interest_preferences_game_060d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in game category on 60 days window period,INTEGER,true
182f0312-41a1-48eb-8806-a846e5d5e088,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences game 090d,izi_mobile_phone_number_interest_preferences_game_090d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in game category on 90 days window period,INTEGER,true
950bc9bf-0e3f-49dc-9409-5c2424f6790f,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences game 180d,izi_mobile_phone_number_interest_preferences_game_180d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in game category on 180 days window period,INTEGER,true
5614ba12-7bc4-4eb6-8f38-d5cb94c7e50c,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences game 270d,izi_mobile_phone_number_interest_preferences_game_270d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in game category on 270 days window period,INTEGER,true
cb7f9288-69de-441b-9784-3bb40d357bc9,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences lifestyle 060d,izi_mobile_phone_number_interest_preferences_lifestyle_060d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in lifestyle category on 60 days window period,INTEGER,true
0a580cb1-77aa-4028-975b-9feafa23e5c2,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi id multi inquiries 07d,izi_id_multi_inquiries_07d,true,2019-12-10 12:13,2020-07-14 14:21,IZI - Number of inquiries by user's NIK in 7 days,INTEGER,true
b837abe4-0f7b-407a-b01c-67efd3800690,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi id multi inquiries 14d,izi_id_multi_inquiries_14d,true,2019-12-10 12:13,2020-07-14 14:21,IZI - Number of inquiries by user's NIK in 14 days,INTEGER,true
bd562deb-9e84-41df-8e14-8b807aef63af,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi id multi inquiries 21d,izi_id_multi_inquiries_21d,true,2019-12-10 12:13,2020-07-14 14:21,IZI - Number of inquiries by user's NIK in 21 days,INTEGER,true
759047ec-3941-47da-bb3b-1d8951a42c68,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi id multi inquiries 30d,izi_id_multi_inquiries_30d,true,2019-12-10 12:13,2020-07-14 14:21,IZI - Number of inquiries by user's NIK in 30 days,INTEGER,true
6535c3b6-4479-4c3e-8807-5864fcf9d772,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi id multi inquiries 60d,izi_id_multi_inquiries_60d,true,2019-12-10 12:13,2020-07-14 14:21,IZI - Number of inquiries by user's NIK in 60 days,INTEGER,true
21766a20-925f-43d4-8ed3-bc89e2e15237,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi id multi inquiries 90d,izi_id_multi_inquiries_90d,true,2019-12-10 12:13,2020-07-14 14:21,IZI - Number of inquiries by user's NIK in 90 days,INTEGER,true
5cd3059b-128c-4cdb-b206-33ea729e7008,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi id multi inquiries total,izi_id_multi_inquiries_total,true,2019-12-10 12:13,2020-07-14 14:21,IZI - Number of inquiries by user's NIK in total,INTEGER,true
dc6fba72-025f-4c0b-ab22-13a20d098802,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences bank 090d,izi_mobile_phone_number_interest_preferences_bank_090d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in bank category on 90 days window period,INTEGER,true
ae8f4edb-b3a9-43c8-975e-3e276210f900,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences ecommerce 180d,izi_mobile_phone_number_interest_preferences_ecommerce_180d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in ecommerce category on 180 days window period,INTEGER,true
83a5b4a9-ce6d-4ca7-8de0-4b2ea0d17c54,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences lifestyle 180d,izi_mobile_phone_number_interest_preferences_lifestyle_180d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in lifestyle category on 180 days window period,INTEGER,true
f6483110-adcc-42ac-833e-961fcb750f34,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number interest preferences lifestyle 270d,izi_mobile_phone_number_interest_preferences_lifestyle_270d,true,2019-12-10 12:13,2020-07-14 14:21,User's preference behavior characteristics in lifestyle category on 270 days window period,INTEGER,true
66c3b885-d1b0-48de-ba1d-1ae8ffdb38bf,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number multi inquiries 07d,izi_mobile_phone_number_multi_inquiries_07d,true,2019-12-10 12:13,2020-07-14 14:22,IZI - Number of inquiries by user's mobile phone number in 7 days,INTEGER,true
b86abe99-dc51-4851-ac00-9754aef1ab29,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number multi inquiries 14d,izi_mobile_phone_number_multi_inquiries_14d,true,2019-12-10 12:13,2020-07-14 14:22,IZI - Number of inquiries by user's mobile phone number in 14 days,INTEGER,true
3ff8879e-73a9-4363-9aad-ebc65d710373,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number multi inquiries 21d,izi_mobile_phone_number_multi_inquiries_21d,true,2019-12-10 12:13,2020-07-14 14:22,IZI - Number of inquiries by user's mobile phone number in 21 days,INTEGER,true
1a2f8944-12d4-411e-a775-399fc88f478c,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number multi inquiries 30d,izi_mobile_phone_number_multi_inquiries_30d,true,2019-12-10 12:13,2020-07-14 14:22,IZI - Number of inquiries by user's mobile phone number in 30 days,INTEGER,true
b39451d2-1747-4557-b6d2-052668f856b8,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number multi inquiries 60d,izi_mobile_phone_number_multi_inquiries_60d,true,2019-12-10 12:13,2020-07-14 14:22,IZI - Number of inquiries by user's mobile phone number in 60 days,INTEGER,true
ab74cf47-cd50-4890-9ec6-d7b8cebeeeb3,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number multi inquiries 90d,izi_mobile_phone_number_multi_inquiries_90d,true,2019-12-10 12:13,2020-07-14 14:22,IZI - Number of inquiries by user's mobile phone number in 90 days,INTEGER,true
b593ead3-ff3f-4a1f-a909-b16594d405d7,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number multi inquiries total,izi_mobile_phone_number_multi_inquiries_total,true,2019-12-10 12:13,2020-07-14 14:22,IZI - Number of inquiries by user's mobile phone number in total,INTEGER,true
3690d182-108d-43b9-8d80-4b5c96b8f81d,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number ages,izi_mobile_phone_number_ages,true,2019-12-11 03:34,2020-07-14 14:22,IZI - Age of user's phone number,STRING,true
06c69da2-b2a0-44f1-9791-87f96f7f7f64,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi whatsapp avaibility,izi_whatsapp_avaibility,true,2020-01-31 05:53,2020-07-14 14:22,IZI - Is user's phone number available in WhatsApp,STRING,true
f4bde846-f058-4ca4-b890-3e26c5570cb3,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi mobile phone number whatsapp availability,izi_mobile_phone_number_whatsapp_availability,true,2020-05-07 09:52,2020-07-14 14:22,Refactored version of izi_whatsapp_avaibility,STRING,true
7027e41a-e959-406b-b43c-ba1a08d55ce9,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi home phone number whatsapp availability,izi_home_phone_number_whatsapp_availability,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Is user's home phone number available in WhatsApp,STRING,true
6b59616b-710b-46e1-b138-af991cb20fff,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi reference mobile phone number whatsapp availability,izi_reference_mobile_phone_number_whatsapp_availability,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Is user's 1st preference's phone number available in WhatsApp,STRING,true
868fd97f-2683-412d-b8e2-f0518d63f4d3,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi home phone number multi inquiries 07d,izi_home_phone_number_multi_inquiries_07d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's home phone number in 7 days,INTEGER,true
161c81e0-e1b1-410c-8476-c73c01098507,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi home phone number multi inquiries 14d,izi_home_phone_number_multi_inquiries_14d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's home phone number in 14 days,INTEGER,true
5d2a1456-8ea1-4ad5-af9b-4969cfed11b1,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi home phone number multi inquiries 21d,izi_home_phone_number_multi_inquiries_21d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's home phone number in 21 days,INTEGER,true
5adf996b-b07d-4cfd-9d5e-e983c9712019,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi home phone number multi inquiries 30d,izi_home_phone_number_multi_inquiries_30d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's home phone number in 30 days,INTEGER,true
15126473-b707-478c-9632-dc0c83624dd1,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi home phone number multi inquiries 60d,izi_home_phone_number_multi_inquiries_60d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's home phone number in 60 days,INTEGER,true
c87eb221-c0a6-47a5-aa10-654a41a88188,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi home phone number multi inquiries 90d,izi_home_phone_number_multi_inquiries_90d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's home phone number in 90 days,INTEGER,true
df8aec0c-f09f-48f7-9f0b-39890ee22592,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi home phone number multi inquiries total,izi_home_phone_number_multi_inquiries_total,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's home phone number in total,INTEGER,true
5ffbc817-9370-4d54-b662-57ff9d2f41d3,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi reference mobile phone number multi inquiries 07d,izi_reference_mobile_phone_number_multi_inquiries_07d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's 1st reference's number in 7 days,INTEGER,true
f1596d30-7cfd-4b37-b10e-05d584769e1d,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi reference mobile phone number multi inquiries 14d,izi_reference_mobile_phone_number_multi_inquiries_14d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's 1st reference's number in 14 days,INTEGER,true
1961573a-6154-4357-9321-c3ebae5bcfb0,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi reference mobile phone number multi inquiries 21d,izi_reference_mobile_phone_number_multi_inquiries_21d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's 1st reference's number in 21 days,INTEGER,true
c9bddffa-8d8d-4b64-8a91-7f40a25dc19f,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi reference mobile phone number multi inquiries 30d,izi_reference_mobile_phone_number_multi_inquiries_30d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's 1st reference's number in 30 days,INTEGER,true
d11b9215-f431-4a68-9e3c-7213acbb49ac,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi reference mobile phone number multi inquiries 60d,izi_reference_mobile_phone_number_multi_inquiries_60d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's 1st reference's number in 60 days,INTEGER,true
dcafe07e-0371-4408-b486-de49db4e39ca,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi reference mobile phone number multi inquiries 90d,izi_reference_mobile_phone_number_multi_inquiries_90d,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's 1st reference's number in 90 days,INTEGER,true
eabd234d-06df-4fca-bcfe-97eae87b4786,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi reference mobile phone number multi inquiries total,izi_reference_mobile_phone_number_multi_inquiries_total,true,2020-05-07 09:52,2020-07-14 14:22,IZI - Number of inquiries by user's 1st reference's number in total,INTEGER,true
edbf64ff-d611-41e1-8c06-de092468dc47,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi max multi inquiries 07d,izi_max_multi_inquiries_07d,true,2020-06-02 03:43,2020-07-14 14:22,IZI - Taking the maximum between inquiries by NIK and by phone number in 7 days,INTEGER,true
1a06d86a-c13c-4683-a16c-9379d1df72e5,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi max multi inquiries 14d,izi_max_multi_inquiries_14d,true,2020-06-02 03:43,2020-07-14 14:22,IZI - Taking the maximum between inquiries by NIK and by phone number in 14 days,INTEGER,true
